id,title,main_picture,alternative_titles,start_date,end_date,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,rating,pictures,related_anime,source
19111,Love Live! School Idol Project 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/59101.webp', 'large': 'https://cdn.myanimelist.net/images/anime/10/59101l.webp'}","{'synonyms': [], 'en': 'Love Live! School Idol Project 2', 'ja': 'ラブライブ! School idol project 2期'}",2014-04-06,2014-06-29,7.76,1108.0,962,262769,152290,white,tv,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",13,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/10/59101.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/59101l.jpg'}]","[{'node': {'id': 15051, 'title': 'Love Live! School Idol Project', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/11/56849.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/56849l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 24997, 'title': 'Love Live! The School Idol Movie', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/6/75700.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/75700l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 25897, 'title': ""Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama"", 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1086/137410.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1086/137410l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 30829, 'title': '30-pun de Wakaru! Kore made no Love Live!', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/6/74193.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/74193l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 33106, 'title': ""Love Live! μ's Final Love Live! Opening Animation"", 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/6/88034.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/88034l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",other
8086,Densetsu no Yuusha no Densetsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/73651.webp', 'large': 'https://cdn.myanimelist.net/images/anime/8/73651l.webp'}","{'synonyms': ['DenYuDen', 'DenYuuDen', 'Densetsu no Yusha no Densetsu', 'LOLH'], 'en': 'The Legend of the Legendary Heroes', 'ja': '伝説の勇者の伝説'}",2010-07-02,2010-12-17,7.5,1901.0,814,308897,138771,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}]",24,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/3/30278.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/30278l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/6/30280.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/30280l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/4/36261.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/36261l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/73651.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/73651l.jpg'}]","[{'node': {'id': 9690, 'title': 'Densetsu no Yuusha no Densetsu: Iris Report', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/11/26850.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/26850l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 10934, 'title': 'Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/9/79553.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/79553l.jpg'}}, 'relation_type': 'character', 'relation_type_formatted': 'Character'}]",light_novel
2034,Lovely★Complex,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/75563.webp', 'large': 'https://cdn.myanimelist.net/images/anime/11/75563l.webp'}","{'synonyms': ['Love★Com', 'Love Com'], 'en': 'Lovely Complex', 'ja': 'ラブ★コン'}",2007-04-07,2007-09-29,8.03,609.0,375,605869,298756,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",24,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/11/22715.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/22715l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/11/51909.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/51909l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/11/75563.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/75563l.jpg'}]",[],manga
24415,Kuroko no Basket 3rd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/68299.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/68299l.jpg'}","{'synonyms': ['Kuroko no Basuke 3rd Season', 'The Basketball Which Kuroko Plays'], 'en': ""Kuroko's Basketball 3"", 'ja': '黒子のバスケ'}",2015-01-11,2015-06-30,8.29,279.0,259,779353,481663,white,tv,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",25,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/4/64311.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/64311l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/4/68299.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/68299l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1613/138912.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1613/138912l.jpg'}]","[{'node': {'id': 16894, 'title': 'Kuroko no Basket 2nd Season', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/9/56155.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/56155l.webp'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 30311, 'title': 'Kuroko no Basket 3rd Season NG-shuu', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/13/72551.webp', 'large': 'https://cdn.myanimelist.net/images/anime/13/72551l.webp'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 31051, 'title': 'Kuroko no Basket: Saikou no Present desu', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/13/77323.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/77323l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 31658, 'title': 'Kuroko no Basket Movie 4: Last Game', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/2/83106.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/83106l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 32871, 'title': 'Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/7/80729.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/80729l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 34784, 'title': 'Kuroko no Basket: Oshaberi Shiyou ka', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/9/83916.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/83916l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",manga
154,Shaman King,"{'medium': 'https://cdn.myanimelist.net/images/anime/1722/99235.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1722/99235l.jpg'}","{'synonyms': [], 'en': 'Shaman King', 'ja': 'シャーマンキング'}",2001-07-04,2002-09-25,7.73,1182.0,662,371388,197928,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",64,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/12/3477.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/3477l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/3478.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/3478l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/4824.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/4824l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/6279.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/6279l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/13/10591.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/10591l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/4/18990.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/18990l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/20442.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/20442l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/10/31125.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/31125l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/31127.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/31127l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/81626.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/81626l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1384/95402.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1384/95402l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1722/99235.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1722/99235l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1204/99404.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1204/99404l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1338/103256.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1338/103256l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1252/103257.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1252/103257l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1823/108169.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1823/108169l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1433/117084.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1433/117084l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1102/118966.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1102/118966l.jpg'}]","[{'node': {'id': 3861, 'title': 'Shaman King Specials', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/13/21688.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/21688l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}, {'node': {'id': 42205, 'title': 'Shaman King (2021)', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1416/113270.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1416/113270l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",manga
31181,Owarimonogatari,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/76479.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/76479l.jpg'}","{'synonyms': ['End Story'], 'en': 'Owarimonogatari', 'ja': '終物語'}",2015-10-04,2015-12-20,8.45,164.0,480,487137,239857,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",12,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/8/76479.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/76479l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/11/77117.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/77117l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/4/81099.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/81099l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/7/81100.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/81100l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/7/81102.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/81102l.jpg'}]","[{'node': {'id': 28025, 'title': 'Tsukimonogatari', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/6/68259.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/68259l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 32268, 'title': 'Koyomimonogatari', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/2/77744.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/77744l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",light_novel
17549,Non Non Biyori,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/51581.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/51581l.jpg'}","{'synonyms': [], 'en': 'Non Non Biyori', 'ja': 'のんのんびより'}",2013-10-08,2013-12-24,7.94,733.0,549,434839,178522,white,tv,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",12,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/2/46881.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/46881l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/51547.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/51547l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/2/51581.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/51581l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/8/55021.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/55021l.jpg'}]","[{'node': {'id': 21667, 'title': 'Non Non Biyori: Okinawa e Ikukoto ni Natta', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/7/63773.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/63773l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 23623, 'title': 'Non Non Biyori Repeat', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/9/75105.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/75105l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",manga
10408,Hotarubi no Mori e,"{'medium': 'https://cdn.myanimelist.net/images/anime/1599/112267.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1599/112267l.jpg'}","{'synonyms': ['The Light of a Firefly Forest'], 'en': ""Into the Forest of Fireflies' Light"", 'ja': '蛍火の杜へ'}",2011-09-17,2011-09-17,8.27,306.0,226,837632,467112,white,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 37, 'name': 'Supernatural'}]",1,g,"[{'medium': 'https://cdn.myanimelist.net/images/anime/3/35325.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/35325l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1599/112267.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1599/112267l.jpg'}]",[],manga
38524,Shingeki no Kyojin Season 3 Part 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1517/100633.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1517/100633l.webp'}","{'synonyms': [], 'en': 'Attack on Titan Season 3 Part 2', 'ja': '進撃の巨人 Season3 Part.2'}",2019-04-29,2019-07-01,9.05,5.0,21,2350125,1632348,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",10,r,"[{'medium': 'https://cdn.myanimelist.net/images/anime/1159/95649.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1159/95649l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1517/100633.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1517/100633l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1391/106896.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1391/106896l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1123/106897.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1123/106897l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1217/106898.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1217/106898l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1220/106899.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1220/106899l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/1148/109389.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1148/109389l.jpg'}]","[{'node': {'id': 35760, 'title': 'Shingeki no Kyojin Season 3', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1173/92110.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1173/92110l.webp'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 40028, 'title': 'Shingeki no Kyojin: The Final Season', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1000/110531.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1000/110531l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 42091, 'title': 'Shingeki no Kyojin: Chronicle', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1786/110717.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1786/110717l.jpg'}}, 'relation_type': 'summary', 'relation_type_formatted': 'Summary'}]",manga
30544,Gakusen Toshi Asterisk,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/76034.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/76034l.jpg'}","{'synonyms': ['Academy Battle City Asterisk'], 'en': 'The Asterisk War', 'ja': '学戦都市アスタリスク'}",2015-10-03,2015-12-19,6.81,5167.0,318,675528,381939,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",12,pg_13,"[{'medium': 'https://cdn.myanimelist.net/images/anime/10/73576.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/73576l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/12/74447.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/74447l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/5/76034.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/76034l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/2/77303.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/77303l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/12/78900.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/78900l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/3/78901.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/78901l.jpg'}, {'medium': 'https://cdn.myanimelist.net/images/anime/9/78902.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/78902l.jpg'}]","[{'node': {'id': 31737, 'title': 'Gakusen Toshi Asterisk 2nd Season', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/11/79107.webp', 'large': 'https://cdn.myanimelist.net/images/anime/11/79107l.webp'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 52200, 'title': 'Gakusen Toshi Asterisk Mini Drama', 'main_picture': {'medium': 'https://cdn.myanimelist.net/images/anime/1164/124767.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1164/124767l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",light_novel
